nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_3_39,SB,ModerateAutism_6_249,MO,0.5839
SocialBehavioralAutism_3_40,SB,ModerateAutism_1_2,MO,0.993
SocialBehavioralAutism_3_40,SB,ModerateAutism_4_67,MO,0.8126
SocialBehavioralAutism_3_40,SB,ModerateAutism_5_233,MO,0.6893
SocialBehavioralAutism_3_44,SB,ModerateAutism_2_8,MO,0.9522
SocialBehavioralAutism_3_44,SB,ModerateAutism_3_27,MO,0.9546
SocialBehavioralAutism_3_44,SB,ModerateAutism_3_29,MO,0.9732
SocialBehavioralAutism_3_44,SB,ModerateAutism_3_38,MO,0.9876
SocialBehavioralAutism_3_44,SB,ModerateAutism_3_39,MO,0.9886
SocialBehavioralAutism_3_44,SB,ModerateAutism_4_79,MO,0.9756
SocialBehavioralAutism_3_44,SB,ModerateAutism_5_120,MO,0.9871
SocialBehavioralAutism_3_44,SB,ModerateAutism_5_191,MO,0.9833
SocialBehavioralAutism_3_44,SB,ModerateAutism_5_234,MO,0.971
SocialBehavioralAutism_3_45,SB,ModerateAutism_2_22,MO,0.9851
SocialBehavioralAutism_3_45,SB,ModerateAutism_3_27,MO,0.9959
SocialBehavioralAutism_3_45,SB,ModerateAutism_3_39,MO,0.9863
SocialBehavioralAutism_3_45,SB,ModerateAutism_4_61,MO,0.9722
SocialBehavioralAutism_3_45,SB,ModerateAutism_4_73,MO,0.9762
SocialBehavioralAutism_3_45,SB,ModerateAutism_4_88,MO,0.5799
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_120,MO,0.9662
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_153,MO,0.9863
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_159,MO,0.9712
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_182,MO,0.7983
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_191,MO,0.9804
SocialBehavioralAutism_3_45,SB,ModerateAutism_5_194,MO,0.6239
SocialBehavioralAutism_3_49,SB,ModerateAutism_2_11,MO,0.9932
SocialBehavioralAutism_3_49,SB,ModerateAutism_3_27,MO,0.9822
SocialBehavioralAutism_3_49,SB,ModerateAutism_3_31,MO,0.9837
SocialBehavioralAutism_3_49,SB,ModerateAutism_3_39,MO,0.6111
SocialBehavioralAutism_3_49,SB,ModerateAutism_3_46,MO,0.9145
SocialBehavioralAutism_3_49,SB,ModerateAutism_4_83,MO,0.8773
SocialBehavioralAutism_3_49,SB,ModerateAutism_5_131,MO,0.9877
SocialBehavioralAutism_3_51,SB,ModerateAutism_2_7,MO,0.9258
SocialBehavioralAutism_3_57,SB,ModerateAutism_4_95,MO,0.7307
SocialBehavioralAutism_3_59,SB,ModerateAutism_2_7,MO,0.9185
SocialBehavioralAutism_3_59,SB,ModerateAutism_4_69,MO,0.9421
SocialBehavioralAutism_3_59,SB,ModerateAutism_5_136,MO,0.5545
SocialBehavioralAutism_3_60,SB,ModerateAutism_2_7,MO,0.789
SocialBehavioralAutism_3_60,SB,ModerateAutism_4_69,MO,0.98
SocialBehavioralAutism_3_60,SB,ModerateAutism_4_70,MO,0.956
SocialBehavioralAutism_3_60,SB,ModerateAutism_5_114,MO,0.5951
SocialBehavioralAutism_3_60,SB,ModerateAutism_5_179,MO,0.9756
SocialBehavioralAutism_3_60,SB,ModerateAutism_5_195,MO,0.9228
SocialBehavioralAutism_3_60,SB,ModerateAutism_5_233,MO,0.5821
SocialBehavioralAutism_3_61,SB,ModerateAutism_1_2,MO,0.9976
SocialBehavioralAutism_3_61,SB,ModerateAutism_5_200,MO,0.9596
SocialBehavioralAutism_3_63,SB,ModerateAutism_1_5,MO,0.996
SocialBehavioralAutism_3_63,SB,ModerateAutism_3_49,MO,0.9934
SocialBehavioralAutism_3_63,SB,ModerateAutism_5_114,MO,0.6215
SocialBehavioralAutism_3_63,SB,ModerateAutism_5_162,MO,0.6089
SocialBehavioralAutism_3_66,SB,ModerateAutism_4_109,MO,0.9837
SocialBehavioralAutism_3_66,SB,ModerateAutism_5_136,MO,0.9975
SocialBehavioralAutism_3_66,SB,ModerateAutism_5_143,MO,0.9955
SocialBehavioralAutism_3_66,SB,ModerateAutism_5_166,MO,0.9976
SocialBehavioralAutism_3_66,SB,ModerateAutism_5_215,MO,0.9839
SocialBehavioralAutism_3_66,SB,ModerateAutism_6_259,MO,0.9583
SocialBehavioralAutism_4_69,SB,ModerateAutism_5_133,MO,0.977
SocialBehavioralAutism_4_71,SB,ModerateAutism_1_4,MO,0.989
SocialBehavioralAutism_4_71,SB,ModerateAutism_3_31,MO,0.8064
SocialBehavioralAutism_4_71,SB,ModerateAutism_4_68,MO,0.9615
SocialBehavioralAutism_4_71,SB,ModerateAutism_4_78,MO,0.9016
SocialBehavioralAutism_4_71,SB,ModerateAutism_5_194,MO,0.6748
SocialBehavioralAutism_4_72,SB,ModerateAutism_5_205,MO,0.9059
SocialBehavioralAutism_4_73,SB,ModerateAutism_3_49,MO,0.9981
SocialBehavioralAutism_4_81,SB,ModerateAutism_1_4,MO,0.9819
SocialBehavioralAutism_4_81,SB,ModerateAutism_2_22,MO,0.8412
SocialBehavioralAutism_4_83,SB,ModerateAutism_5_197,MO,0.995
SocialBehavioralAutism_4_83,SB,ModerateAutism_5_224,MO,0.9732
SocialBehavioralAutism_4_87,SB,ModerateAutism_1_5,MO,0.8447
SocialBehavioralAutism_4_87,SB,ModerateAutism_3_45,MO,0.6039
SocialBehavioralAutism_4_87,SB,ModerateAutism_5_140,MO,0.9775
SocialBehavioralAutism_4_89,SB,ModerateAutism_4_82,MO,0.7837
SocialBehavioralAutism_4_90,SB,ModerateAutism_5_152,MO,0.9942
SocialBehavioralAutism_4_91,SB,ModerateAutism_4_84,MO,0.9819
SocialBehavioralAutism_4_91,SB,ModerateAutism_5_185,MO,0.9702
SocialBehavioralAutism_4_91,SB,ModerateAutism_5_208,MO,0.9764
SocialBehavioralAutism_4_96,SB,ModerateAutism_2_18,MO,0.9089
SocialBehavioralAutism_4_99,SB,ModerateAutism_1_2,MO,0.9954
SocialBehavioralAutism_4_100,SB,ModerateAutism_5_217,MO,0.5909
SocialBehavioralAutism_4_104,SB,ModerateAutism_4_100,MO,0.9593
SocialBehavioralAutism_4_110,SB,ModerateAutism_3_45,MO,0.9968
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_64,MO,0.9969
SocialBehavioralAutism_4_115,SB,ModerateAutism_2_16,MO,0.8238
SocialBehavioralAutism_4_117,SB,ModerateAutism_5_166,MO,0.979
SocialBehavioralAutism_4_120,SB,ModerateAutism_5_212,MO,0.9026
SocialBehavioralAutism_4_121,SB,ModerateAutism_5_168,MO,0.9291
SocialBehavioralAutism_4_126,SB,ModerateAutism_4_85,MO,0.9754
SocialBehavioralAutism_4_126,SB,ModerateAutism_4_107,MO,0.6902
SocialBehavioralAutism_4_135,SB,ModerateAutism_4_71,MO,0.7976
SocialBehavioralAutism_4_135,SB,ModerateAutism_6_251,MO,0.9814
SocialBehavioralAutism_4_137,SB,ModerateAutism_4_69,MO,0.9705
SocialBehavioralAutism_4_137,SB,ModerateAutism_5_217,MO,0.9806
SocialBehavioralAutism_4_138,SB,ModerateAutism_5_234,MO,0.946
SocialBehavioralAutism_4_142,SB,ModerateAutism_4_107,MO,0.9846
SocialBehavioralAutism_4_142,SB,ModerateAutism_5_217,MO,0.9915
SocialBehavioralAutism_5_144,SB,ModerateAutism_4_69,MO,0.9859
SocialBehavioralAutism_5_144,SB,ModerateAutism_5_195,MO,0.5665
SocialBehavioralAutism_5_157,SB,ModerateAutism_5_121,MO,0.6497
SocialBehavioralAutism_5_160,SB,ModerateAutism_1_4,MO,0.9941
SocialBehavioralAutism_5_160,SB,ModerateAutism_2_11,MO,0.9729
SocialBehavioralAutism_5_160,SB,ModerateAutism_3_31,MO,0.9801
SocialBehavioralAutism_5_160,SB,ModerateAutism_4_83,MO,0.955
SocialBehavioralAutism_5_161,SB,ModerateAutism_3_29,MO,0.9503
SocialBehavioralAutism_5_161,SB,ModerateAutism_3_38,MO,0.8484
SocialBehavioralAutism_5_161,SB,ModerateAutism_3_39,MO,0.851
SocialBehavioralAutism_5_161,SB,ModerateAutism_4_79,MO,0.9689
SocialBehavioralAutism_5_161,SB,ModerateAutism_5_120,MO,0.8671
SocialBehavioralAutism_5_161,SB,ModerateAutism_5_133,MO,0.7197
SocialBehavioralAutism_5_164,SB,ModerateAutism_5_223,MO,0.9949
SocialBehavioralAutism_5_165,SB,ModerateAutism_4_71,MO,0.9959
SocialBehavioralAutism_5_165,SB,ModerateAutism_6_251,MO,0.9973
SocialBehavioralAutism_5_168,SB,ModerateAutism_3_28,MO,0.9635
SocialBehavioralAutism_5_168,SB,ModerateAutism_5_213,MO,0.9912
SocialBehavioralAutism_5_176,SB,ModerateAutism_3_24,MO,0.7767
SocialBehavioralAutism_5_180,SB,ModerateAutism_3_38,MO,0.9823
SocialBehavioralAutism_5_180,SB,ModerateAutism_5_133,MO,0.6746
SocialBehavioralAutism_5_183,SB,ModerateAutism_2_22,MO,0.9958
SocialBehavioralAutism_5_183,SB,ModerateAutism_3_27,MO,0.5502
SocialBehavioralAutism_5_183,SB,ModerateAutism_5_159,MO,0.9968
SocialBehavioralAutism_5_183,SB,ModerateAutism_5_194,MO,0.9573
SocialBehavioralAutism_5_184,SB,ModerateAutism_5_185,MO,0.7871
SocialBehavioralAutism_5_184,SB,ModerateAutism_5_208,MO,0.9779
SocialBehavioralAutism_5_187,SB,ModerateAutism_5_202,MO,0.994
SocialBehavioralAutism_5_188,SB,ModerateAutism_3_25,MO,0.9978
SocialBehavioralAutism_5_192,SB,ModerateAutism_4_67,MO,0.9771
SocialBehavioralAutism_5_192,SB,ModerateAutism_5_178,MO,0.9464
SocialBehavioralAutism_5_193,SB,ModerateAutism_5_143,MO,0.9886
SocialBehavioralAutism_5_193,SB,ModerateAutism_5_166,MO,0.9763
SocialBehavioralAutism_5_193,SB,ModerateAutism_5_215,MO,0.9974
SocialBehavioralAutism_5_193,SB,ModerateAutism_6_256,MO,0.9781
SocialBehavioralAutism_5_193,SB,ModerateAutism_6_259,MO,0.8636
SocialBehavioralAutism_5_196,SB,ModerateAutism_3_31,MO,0.9801
SocialBehavioralAutism_5_196,SB,ModerateAutism_4_68,MO,0.9844
SocialBehavioralAutism_5_196,SB,ModerateAutism_4_78,MO,0.7979
SocialBehavioralAutism_5_196,SB,ModerateAutism_4_83,MO,0.9978
SocialBehavioralAutism_5_196,SB,ModerateAutism_5_191,MO,0.8649
SocialBehavioralAutism_5_197,SB,ModerateAutism_4_100,MO,0.977
SocialBehavioralAutism_5_198,SB,ModerateAutism_5_224,MO,0.9216
SocialBehavioralAutism_5_205,SB,ModerateAutism_5_153,MO,0.9902
SocialBehavioralAutism_5_206,SB,ModerateAutism_4_71,MO,0.8269
SocialBehavioralAutism_5_208,SB,ModerateAutism_4_70,MO,0.9677
SocialBehavioralAutism_5_208,SB,ModerateAutism_5_114,MO,0.9959
SocialBehavioralAutism_5_208,SB,ModerateAutism_5_167,MO,0.9598
SocialBehavioralAutism_5_209,SB,ModerateAutism_4_69,MO,0.8702
SocialBehavioralAutism_5_212,SB,ModerateAutism_4_66,MO,0.9142
SocialBehavioralAutism_5_216,SB,ModerateAutism_5_202,MO,0.9975
SocialBehavioralAutism_5_217,SB,ModerateAutism_4_60,MO,0.9908
SocialBehavioralAutism_5_217,SB,ModerateAutism_6_255,MO,0.9914
SocialBehavioralAutism_5_219,SB,ModerateAutism_5_213,MO,0.9963
SocialBehavioralAutism_5_224,SB,ModerateAutism_5_191,MO,0.5626
SocialBehavioralAutism_5_230,SB,ModerateAutism_2_7,MO,0.9578
SocialBehavioralAutism_5_230,SB,ModerateAutism_3_45,MO,0.9131
SocialBehavioralAutism_5_230,SB,ModerateAutism_4_55,MO,0.7786
SocialBehavioralAutism_5_230,SB,ModerateAutism_4_95,MO,0.9782
SocialBehavioralAutism_5_230,SB,ModerateAutism_5_179,MO,0.9919
SocialBehavioralAutism_5_231,SB,ModerateAutism_4_78,MO,0.989
SocialBehavioralAutism_5_233,SB,ModerateAutism_5_134,MO,0.9019
SocialBehavioralAutism_5_233,SB,ModerateAutism_5_199,MO,0.9813
SocialBehavioralAutism_5_233,SB,ModerateAutism_6_227,MO,0.9888
SocialBehavioralAutism_5_233,SB,ModerateAutism_6_249,MO,0.9926
SocialBehavioralAutism_5_235,SB,ModerateAutism_4_65,MO,0.9733
SocialBehavioralAutism_5_236,SB,ModerateAutism_3_33,MO,0.9837
SocialBehavioralAutism_5_236,SB,ModerateAutism_4_69,MO,0.9953
SocialBehavioralAutism_5_236,SB,ModerateAutism_5_177,MO,0.9925
SocialBehavioralAutism_5_236,SB,ModerateAutism_5_217,MO,0.9958
SocialBehavioralAutism_5_237,SB,ModerateAutism_4_62,MO,0.9853
SocialBehavioralAutism_5_249,SB,ModerateAutism_4_71,MO,0.9704
SocialBehavioralAutism_5_249,SB,ModerateAutism_6_251,MO,0.9752
SocialBehavioralAutism_5_252,SB,ModerateAutism_4_62,MO,0.9579
SocialBehavioralAutism_5_252,SB,ModerateAutism_5_142,MO,0.9948
SocialBehavioralAutism_5_252,SB,ModerateAutism_5_201,MO,0.9758
SocialBehavioralAutism_5_252,SB,ModerateAutism_5_212,MO,0.7997
SocialBehavioralAutism_5_252,SB,ModerateAutism_5_223,MO,0.9359
SocialBehavioralAutism_0_0,SB,BroadlyAffectedAutism_3_52,BR,0.6749
SocialBehavioralAutism_1_1,SB,BroadlyAffectedAutism_1_1,BR,0.9955
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_2_16,BR,0.9972
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_4_125,BR,0.9922
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_5_227,BR,0.9954
SocialBehavioralAutism_1_3,SB,BroadlyAffectedAutism_1_4,BR,0.9877
SocialBehavioralAutism_1_3,SB,BroadlyAffectedAutism_4_109,BR,0.9802
SocialBehavioralAutism_1_3,SB,BroadlyAffectedAutism_5_190,BR,0.8805
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_3_29,BR,0.6523
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_4_71,BR,0.9882
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_5_232,BR,0.9893
SocialBehavioralAutism_1_5,SB,BroadlyAffectedAutism_4_69,BR,0.7814
SocialBehavioralAutism_2_8,SB,BroadlyAffectedAutism_1_2,BR,0.997
SocialBehavioralAutism_2_8,SB,BroadlyAffectedAutism_5_234,BR,0.9934
SocialBehavioralAutism_2_9,SB,BroadlyAffectedAutism_5_192,BR,0.9574
SocialBehavioralAutism_2_9,SB,BroadlyAffectedAutism_5_232,BR,0.5795
SocialBehavioralAutism_2_10,SB,BroadlyAffectedAutism_5_155,BR,0.9967
SocialBehavioralAutism_2_17,SB,BroadlyAffectedAutism_2_17,BR,0.974
SocialBehavioralAutism_2_20,SB,BroadlyAffectedAutism_4_71,BR,0.9788
SocialBehavioralAutism_2_20,SB,BroadlyAffectedAutism_5_232,BR,0.9738
SocialBehavioralAutism_2_20,SB,BroadlyAffectedAutism_5_247,BR,0.997
SocialBehavioralAutism_2_21,SB,BroadlyAffectedAutism_1_5,BR,0.9956
SocialBehavioralAutism_2_22,SB,BroadlyAffectedAutism_2_9,BR,0.8947
SocialBehavioralAutism_2_22,SB,BroadlyAffectedAutism_4_105,BR,0.9978
SocialBehavioralAutism_2_23,SB,BroadlyAffectedAutism_4_73,BR,0.9983
SocialBehavioralAutism_2_23,SB,BroadlyAffectedAutism_4_83,BR,0.997
SocialBehavioralAutism_3_25,SB,BroadlyAffectedAutism_3_26,BR,0.9452
SocialBehavioralAutism_3_25,SB,BroadlyAffectedAutism_4_94,BR,0.6146
SocialBehavioralAutism_3_26,SB,BroadlyAffectedAutism_3_33,BR,0.9937
SocialBehavioralAutism_3_26,SB,BroadlyAffectedAutism_3_48,BR,0.9856
SocialBehavioralAutism_3_28,SB,BroadlyAffectedAutism_5_171,BR,0.9972
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_3_29,BR,0.997
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_4_71,BR,0.9157
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_5_232,BR,0.9548
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_3_61,BR,0.976
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_4_65,BR,0.9964
SocialBehavioralAutism_3_39,SB,BroadlyAffectedAutism_4_66,BR,0.9957
SocialBehavioralAutism_3_40,SB,BroadlyAffectedAutism_2_16,BR,0.993
SocialBehavioralAutism_3_40,SB,BroadlyAffectedAutism_4_125,BR,0.9978
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_2_9,BR,0.9305
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_2_23,BR,0.6251
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_3_64,BR,0.569
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_4_73,BR,0.9056
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_4_94,BR,0.9961
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_5_207,BR,0.9031
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_3_29,BR,0.7739
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_4_71,BR,0.8684
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_4_109,BR,0.6165
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_4_133,BR,0.9839
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_5_192,BR,0.945
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_5_232,BR,0.9455
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_5_247,BR,0.984
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_5_169,BR,0.5823
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_5_192,BR,0.9863
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_5_232,BR,0.9531
SocialBehavioralAutism_3_49,SB,BroadlyAffectedAutism_1_4,BR,0.9379
SocialBehavioralAutism_3_49,SB,BroadlyAffectedAutism_4_109,BR,0.8286
SocialBehavioralAutism_3_49,SB,BroadlyAffectedAutism_4_133,BR,0.5801
SocialBehavioralAutism_3_49,SB,BroadlyAffectedAutism_5_182,BR,0.9013
SocialBehavioralAutism_3_49,SB,BroadlyAffectedAutism_5_190,BR,0.8805
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_184,BR,0.8
SocialBehavioralAutism_3_51,SB,BroadlyAffectedAutism_5_200,BR,0.992
SocialBehavioralAutism_3_55,SB,BroadlyAffectedAutism_5_202,BR,0.9953
SocialBehavioralAutism_3_57,SB,BroadlyAffectedAutism_4_94,BR,0.995
SocialBehavioralAutism_3_59,SB,BroadlyAffectedAutism_3_26,BR,0.9872
SocialBehavioralAutism_3_59,SB,BroadlyAffectedAutism_4_94,BR,0.9863
SocialBehavioralAutism_3_59,SB,BroadlyAffectedAutism_5_207,BR,0.9876
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_3_64,BR,0.9697
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_4_72,BR,0.6181
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_4_94,BR,0.9494
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_4_105,BR,0.9763
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_4_107,BR,0.9486
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_4_142,BR,0.6502
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_5_151,BR,0.7871
SocialBehavioralAutism_3_60,SB,BroadlyAffectedAutism_5_207,BR,0.9657
SocialBehavioralAutism_3_61,SB,BroadlyAffectedAutism_2_16,BR,0.9976
SocialBehavioralAutism_3_61,SB,BroadlyAffectedAutism_4_125,BR,0.9916
SocialBehavioralAutism_3_61,SB,BroadlyAffectedAutism_5_227,BR,0.9932
SocialBehavioralAutism_3_61,SB,BroadlyAffectedAutism_5_230,BR,0.9293
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_2_20,BR,0.9949
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_3_55,BR,0.9862
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_3_58,BR,0.9256
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_4_90,BR,0.9911
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_4_107,BR,0.9784
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_4_142,BR,0.985
SocialBehavioralAutism_3_63,SB,BroadlyAffectedAutism_5_151,BR,0.8387
SocialBehavioralAutism_3_66,SB,BroadlyAffectedAutism_3_45,BR,0.9968
SocialBehavioralAutism_3_66,SB,BroadlyAffectedAutism_4_116,BR,0.9973
SocialBehavioralAutism_4_69,SB,BroadlyAffectedAutism_4_131,BR,0.9955
SocialBehavioralAutism_4_71,SB,BroadlyAffectedAutism_2_17,BR,0.9785
SocialBehavioralAutism_4_71,SB,BroadlyAffectedAutism_5_190,BR,0.734
SocialBehavioralAutism_4_71,SB,BroadlyAffectedAutism_5_193,BR,0.9904
SocialBehavioralAutism_4_71,SB,BroadlyAffectedAutism_5_223,BR,0.7171
SocialBehavioralAutism_4_71,SB,BroadlyAffectedAutism_5_231,BR,0.5749
SocialBehavioralAutism_4_73,SB,BroadlyAffectedAutism_2_14,BR,0.9977
SocialBehavioralAutism_4_73,SB,BroadlyAffectedAutism_4_90,BR,0.9573
SocialBehavioralAutism_4_73,SB,BroadlyAffectedAutism_5_206,BR,0.749
SocialBehavioralAutism_4_75,SB,BroadlyAffectedAutism_3_53,BR,0.985
SocialBehavioralAutism_4_75,SB,BroadlyAffectedAutism_4_118,BR,0.9902
SocialBehavioralAutism_4_75,SB,BroadlyAffectedAutism_5_200,BR,0.9975
SocialBehavioralAutism_4_75,SB,BroadlyAffectedAutism_5_242,BR,0.9352
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_5_223,BR,0.9321
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_5_224,BR,0.9949
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_5_231,BR,0.9904
SocialBehavioralAutism_4_82,SB,BroadlyAffectedAutism_3_31,BR,0.9981
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_5_203,BR,0.5923
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_5_223,BR,0.5808
SocialBehavioralAutism_4_87,SB,BroadlyAffectedAutism_1_2,BR,0.9963
SocialBehavioralAutism_4_87,SB,BroadlyAffectedAutism_5_229,BR,0.6039
SocialBehavioralAutism_4_87,SB,BroadlyAffectedAutism_5_234,BR,0.9936
SocialBehavioralAutism_4_93,SB,BroadlyAffectedAutism_5_192,BR,0.9574
SocialBehavioralAutism_4_96,SB,BroadlyAffectedAutism_4_94,BR,0.9132
SocialBehavioralAutism_4_96,SB,BroadlyAffectedAutism_5_184,BR,0.9892
SocialBehavioralAutism_4_99,SB,BroadlyAffectedAutism_2_16,BR,0.9954
SocialBehavioralAutism_4_99,SB,BroadlyAffectedAutism_5_227,BR,0.9975
SocialBehavioralAutism_4_100,SB,BroadlyAffectedAutism_5_207,BR,0.7126
SocialBehavioralAutism_4_106,SB,BroadlyAffectedAutism_5_181,BR,0.5929
SocialBehavioralAutism_4_110,SB,BroadlyAffectedAutism_5_229,BR,0.9968
SocialBehavioralAutism_4_115,SB,BroadlyAffectedAutism_2_18,BR,0.9813
SocialBehavioralAutism_4_115,SB,BroadlyAffectedAutism_4_96,BR,0.9904
SocialBehavioralAutism_4_115,SB,BroadlyAffectedAutism_5_148,BR,0.979
SocialBehavioralAutism_4_115,SB,BroadlyAffectedAutism_5_212,BR,0.9984
SocialBehavioralAutism_4_116,SB,BroadlyAffectedAutism_4_118,BR,0.9904
SocialBehavioralAutism_4_116,SB,BroadlyAffectedAutism_5_200,BR,0.8905
SocialBehavioralAutism_4_117,SB,BroadlyAffectedAutism_5_244,BR,0.5535
SocialBehavioralAutism_4_121,SB,BroadlyAffectedAutism_5_256,BR,0.9727
SocialBehavioralAutism_4_124,SB,BroadlyAffectedAutism_3_53,BR,0.9982
SocialBehavioralAutism_4_124,SB,BroadlyAffectedAutism_5_197,BR,0.7007
SocialBehavioralAutism_4_124,SB,BroadlyAffectedAutism_5_200,BR,0.9144
SocialBehavioralAutism_4_126,SB,BroadlyAffectedAutism_5_223,BR,0.8983
SocialBehavioralAutism_4_126,SB,BroadlyAffectedAutism_5_256,BR,0.8738
SocialBehavioralAutism_4_127,SB,BroadlyAffectedAutism_4_68,BR,0.9922
SocialBehavioralAutism_4_127,SB,BroadlyAffectedAutism_4_85,BR,0.7241
SocialBehavioralAutism_4_127,SB,BroadlyAffectedAutism_5_202,BR,0.7763
SocialBehavioralAutism_4_127,SB,BroadlyAffectedAutism_5_241,BR,0.9984
SocialBehavioralAutism_4_134,SB,BroadlyAffectedAutism_5_194,BR,0.9238
SocialBehavioralAutism_4_135,SB,BroadlyAffectedAutism_2_15,BR,0.9463
SocialBehavioralAutism_4_135,SB,BroadlyAffectedAutism_2_18,BR,0.9093
SocialBehavioralAutism_4_135,SB,BroadlyAffectedAutism_3_38,BR,0.9598
SocialBehavioralAutism_4_135,SB,BroadlyAffectedAutism_4_114,BR,0.988
SocialBehavioralAutism_4_135,SB,BroadlyAffectedAutism_5_237,BR,0.9926
SocialBehavioralAutism_4_137,SB,BroadlyAffectedAutism_2_9,BR,0.9665
SocialBehavioralAutism_4_137,SB,BroadlyAffectedAutism_3_54,BR,0.9751
SocialBehavioralAutism_4_137,SB,BroadlyAffectedAutism_4_119,BR,0.9929
SocialBehavioralAutism_4_138,SB,BroadlyAffectedAutism_2_23,BR,0.7448
SocialBehavioralAutism_4_138,SB,BroadlyAffectedAutism_4_94,BR,0.9949
SocialBehavioralAutism_4_138,SB,BroadlyAffectedAutism_5_184,BR,0.5536
SocialBehavioralAutism_4_140,SB,BroadlyAffectedAutism_4_104,BR,0.9834
SocialBehavioralAutism_4_142,SB,BroadlyAffectedAutism_3_40,BR,0.9705
SocialBehavioralAutism_4_142,SB,BroadlyAffectedAutism_4_112,BR,0.9724
SocialBehavioralAutism_4_142,SB,BroadlyAffectedAutism_5_203,BR,0.6101
SocialBehavioralAutism_4_142,SB,BroadlyAffectedAutism_5_223,BR,0.9825
SocialBehavioralAutism_4_142,SB,BroadlyAffectedAutism_5_256,BR,0.9728
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_94,BR,0.993
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_5_207,BR,0.9886
SocialBehavioralAutism_5_153,SB,BroadlyAffectedAutism_5_184,BR,0.9824
SocialBehavioralAutism_5_160,SB,BroadlyAffectedAutism_1_4,BR,0.9762
SocialBehavioralAutism_5_160,SB,BroadlyAffectedAutism_2_17,BR,0.8245
SocialBehavioralAutism_5_160,SB,BroadlyAffectedAutism_5_182,BR,0.8533
SocialBehavioralAutism_5_160,SB,BroadlyAffectedAutism_5_190,BR,0.9962
SocialBehavioralAutism_5_160,SB,BroadlyAffectedAutism_5_193,BR,0.9758
SocialBehavioralAutism_5_161,SB,BroadlyAffectedAutism_4_131,BR,0.9687
SocialBehavioralAutism_5_161,SB,BroadlyAffectedAutism_5_247,BR,0.8901
SocialBehavioralAutism_5_164,SB,BroadlyAffectedAutism_5_180,BR,0.9962
