nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_3_40,SB,ModerateAutism_2_20,MO,0.9426
SocialBehavioralAutism_3_43,SB,ModerateAutism_2_9,MO,0.971
SocialBehavioralAutism_3_43,SB,ModerateAutism_2_14,MO,0.9948
SocialBehavioralAutism_3_43,SB,ModerateAutism_3_42,MO,0.9892
SocialBehavioralAutism_3_43,SB,ModerateAutism_4_102,MO,0.9145
SocialBehavioralAutism_3_43,SB,ModerateAutism_4_121,MO,0.9497
SocialBehavioralAutism_3_43,SB,ModerateAutism_4_181,MO,0.9964
SocialBehavioralAutism_3_44,SB,ModerateAutism_3_57,MO,0.9929
SocialBehavioralAutism_3_44,SB,ModerateAutism_4_128,MO,0.9959
SocialBehavioralAutism_3_44,SB,ModerateAutism_4_175,MO,0.9858
SocialBehavioralAutism_3_45,SB,ModerateAutism_2_20,MO,0.9429
SocialBehavioralAutism_3_47,SB,ModerateAutism_3_56,MO,0.6803
SocialBehavioralAutism_3_48,SB,ModerateAutism_3_66,MO,0.9835
SocialBehavioralAutism_3_48,SB,ModerateAutism_4_109,MO,0.7947
SocialBehavioralAutism_3_50,SB,ModerateAutism_2_9,MO,0.9702
SocialBehavioralAutism_3_50,SB,ModerateAutism_2_14,MO,0.996
SocialBehavioralAutism_3_50,SB,ModerateAutism_3_42,MO,0.9954
SocialBehavioralAutism_3_50,SB,ModerateAutism_4_102,MO,0.5895
SocialBehavioralAutism_3_50,SB,ModerateAutism_4_105,MO,0.9717
SocialBehavioralAutism_3_50,SB,ModerateAutism_4_181,MO,0.9903
SocialBehavioralAutism_3_55,SB,ModerateAutism_4_147,MO,0.9638
SocialBehavioralAutism_3_55,SB,ModerateAutism_4_195,MO,0.9964
SocialBehavioralAutism_3_57,SB,ModerateAutism_4_167,MO,0.7232
SocialBehavioralAutism_4_58,SB,ModerateAutism_2_20,MO,0.8893
SocialBehavioralAutism_4_58,SB,ModerateAutism_4_190,MO,0.9721
SocialBehavioralAutism_4_62,SB,ModerateAutism_4_82,MO,0.9949
SocialBehavioralAutism_4_62,SB,ModerateAutism_4_94,MO,0.997
SocialBehavioralAutism_4_62,SB,ModerateAutism_4_102,MO,0.6044
SocialBehavioralAutism_4_63,SB,ModerateAutism_3_26,MO,0.564
SocialBehavioralAutism_4_63,SB,ModerateAutism_4_77,MO,0.9867
SocialBehavioralAutism_4_66,SB,ModerateAutism_2_11,MO,0.5648
SocialBehavioralAutism_4_66,SB,ModerateAutism_2_20,MO,0.8145
SocialBehavioralAutism_4_67,SB,ModerateAutism_4_77,MO,0.977
SocialBehavioralAutism_4_77,SB,ModerateAutism_2_17,MO,0.9542
SocialBehavioralAutism_4_78,SB,ModerateAutism_4_210,MO,0.5594
SocialBehavioralAutism_4_83,SB,ModerateAutism_2_14,MO,0.9809
SocialBehavioralAutism_4_83,SB,ModerateAutism_3_37,MO,0.596
SocialBehavioralAutism_4_83,SB,ModerateAutism_3_42,MO,0.9973
SocialBehavioralAutism_4_83,SB,ModerateAutism_3_50,MO,0.9282
SocialBehavioralAutism_4_83,SB,ModerateAutism_3_61,MO,0.9736
SocialBehavioralAutism_4_83,SB,ModerateAutism_4_94,MO,0.8421
SocialBehavioralAutism_4_83,SB,ModerateAutism_4_102,MO,0.954
SocialBehavioralAutism_4_83,SB,ModerateAutism_4_140,MO,0.8924
SocialBehavioralAutism_4_84,SB,ModerateAutism_4_159,MO,0.9952
SocialBehavioralAutism_4_85,SB,ModerateAutism_2_5,MO,0.9803
SocialBehavioralAutism_4_89,SB,ModerateAutism_4_121,MO,0.8401
SocialBehavioralAutism_4_89,SB,ModerateAutism_4_193,MO,0.9153
SocialBehavioralAutism_4_90,SB,ModerateAutism_1_2,MO,0.6192
SocialBehavioralAutism_4_90,SB,ModerateAutism_1_4,MO,0.9528
SocialBehavioralAutism_4_90,SB,ModerateAutism_2_10,MO,0.9977
SocialBehavioralAutism_4_90,SB,ModerateAutism_3_26,MO,0.5558
SocialBehavioralAutism_4_90,SB,ModerateAutism_3_37,MO,0.9769
SocialBehavioralAutism_4_90,SB,ModerateAutism_4_108,MO,0.6236
SocialBehavioralAutism_4_90,SB,ModerateAutism_4_120,MO,0.6361
SocialBehavioralAutism_4_90,SB,ModerateAutism_4_140,MO,0.5854
SocialBehavioralAutism_4_90,SB,ModerateAutism_4_147,MO,0.9925
SocialBehavioralAutism_4_90,SB,ModerateAutism_4_182,MO,0.6889
SocialBehavioralAutism_4_94,SB,ModerateAutism_1_1,MO,0.9967
SocialBehavioralAutism_4_94,SB,ModerateAutism_2_8,MO,0.9977
SocialBehavioralAutism_4_94,SB,ModerateAutism_3_29,MO,0.9635
SocialBehavioralAutism_4_94,SB,ModerateAutism_4_122,MO,0.9824
SocialBehavioralAutism_4_94,SB,ModerateAutism_4_127,MO,0.9929
SocialBehavioralAutism_4_94,SB,ModerateAutism_4_130,MO,0.9977
SocialBehavioralAutism_4_96,SB,ModerateAutism_4_76,MO,0.8881
SocialBehavioralAutism_4_97,SB,ModerateAutism_3_23,MO,0.8535
SocialBehavioralAutism_4_97,SB,ModerateAutism_3_28,MO,0.8934
SocialBehavioralAutism_4_97,SB,ModerateAutism_3_69,MO,0.9934
SocialBehavioralAutism_4_100,SB,ModerateAutism_4_174,MO,0.9813
SocialBehavioralAutism_4_103,SB,ModerateAutism_4_77,MO,0.9858
SocialBehavioralAutism_4_103,SB,ModerateAutism_4_114,MO,0.9011
SocialBehavioralAutism_4_103,SB,ModerateAutism_4_115,MO,0.5644
SocialBehavioralAutism_4_103,SB,ModerateAutism_4_212,MO,0.6431
SocialBehavioralAutism_4_105,SB,ModerateAutism_1_4,MO,0.7358
SocialBehavioralAutism_4_105,SB,ModerateAutism_2_10,MO,0.9947
SocialBehavioralAutism_4_105,SB,ModerateAutism_3_26,MO,0.9911
SocialBehavioralAutism_4_105,SB,ModerateAutism_3_60,MO,0.5949
SocialBehavioralAutism_4_105,SB,ModerateAutism_4_117,MO,0.9851
SocialBehavioralAutism_4_105,SB,ModerateAutism_4_177,MO,0.9838
SocialBehavioralAutism_4_107,SB,ModerateAutism_3_44,MO,0.5851
SocialBehavioralAutism_4_107,SB,ModerateAutism_4_109,MO,0.918
SocialBehavioralAutism_4_108,SB,ModerateAutism_4_117,MO,0.5602
SocialBehavioralAutism_4_108,SB,ModerateAutism_4_166,MO,0.6617
SocialBehavioralAutism_4_112,SB,ModerateAutism_2_14,MO,0.9559
SocialBehavioralAutism_4_112,SB,ModerateAutism_3_26,MO,0.7927
SocialBehavioralAutism_4_112,SB,ModerateAutism_3_42,MO,0.9267
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_102,MO,0.8569
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_114,MO,0.9517
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_121,MO,0.9262
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_135,MO,0.6556
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_155,MO,0.9917
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_163,MO,0.9865
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_181,MO,0.9043
SocialBehavioralAutism_4_112,SB,ModerateAutism_4_182,MO,0.9887
SocialBehavioralAutism_4_115,SB,ModerateAutism_3_45,MO,0.998
SocialBehavioralAutism_4_115,SB,ModerateAutism_4_75,MO,0.974
SocialBehavioralAutism_4_121,SB,ModerateAutism_4_159,MO,0.9939
SocialBehavioralAutism_4_121,SB,ModerateAutism_4_173,MO,0.9335
SocialBehavioralAutism_4_122,SB,ModerateAutism_4_112,MO,0.6225
SocialBehavioralAutism_4_122,SB,ModerateAutism_4_117,MO,0.5551
SocialBehavioralAutism_4_124,SB,ModerateAutism_3_53,MO,0.9863
SocialBehavioralAutism_4_124,SB,ModerateAutism_4_159,MO,0.9925
SocialBehavioralAutism_4_126,SB,ModerateAutism_3_26,MO,0.9495
SocialBehavioralAutism_4_126,SB,ModerateAutism_3_68,MO,0.9954
SocialBehavioralAutism_4_126,SB,ModerateAutism_4_75,MO,0.9786
SocialBehavioralAutism_4_126,SB,ModerateAutism_4_117,MO,0.9768
SocialBehavioralAutism_4_126,SB,ModerateAutism_4_203,MO,0.9922
SocialBehavioralAutism_4_127,SB,ModerateAutism_2_9,MO,0.9682
SocialBehavioralAutism_4_127,SB,ModerateAutism_4_181,MO,0.6972
SocialBehavioralAutism_4_128,SB,ModerateAutism_3_46,MO,0.9964
SocialBehavioralAutism_4_131,SB,ModerateAutism_2_5,MO,0.894
SocialBehavioralAutism_4_138,SB,ModerateAutism_3_46,MO,0.9872
SocialBehavioralAutism_4_138,SB,ModerateAutism_4_77,MO,0.5677
SocialBehavioralAutism_4_138,SB,ModerateAutism_4_78,MO,0.7213
SocialBehavioralAutism_4_138,SB,ModerateAutism_4_185,MO,0.9903
SocialBehavioralAutism_5_141,SB,ModerateAutism_4_159,MO,0.9856
SocialBehavioralAutism_5_142,SB,ModerateAutism_4_140,MO,0.9846
SocialBehavioralAutism_5_142,SB,ModerateAutism_4_147,MO,0.9672
SocialBehavioralAutism_5_142,SB,ModerateAutism_4_205,MO,0.587
SocialBehavioralAutism_5_144,SB,ModerateAutism_4_87,MO,0.9856
SocialBehavioralAutism_4_148,SB,ModerateAutism_3_66,MO,0.9213
SocialBehavioralAutism_4_148,SB,ModerateAutism_4_109,MO,0.9809
SocialBehavioralAutism_4_153,SB,ModerateAutism_3_45,MO,0.9806
SocialBehavioralAutism_4_153,SB,ModerateAutism_4_75,MO,0.945
SocialBehavioralAutism_4_153,SB,ModerateAutism_4_76,MO,0.8104
SocialBehavioralAutism_4_155,SB,ModerateAutism_2_11,MO,0.997
SocialBehavioralAutism_4_155,SB,ModerateAutism_2_20,MO,0.9934
SocialBehavioralAutism_4_155,SB,ModerateAutism_4_182,MO,0.7467
SocialBehavioralAutism_5_162,SB,ModerateAutism_3_30,MO,0.5799
SocialBehavioralAutism_5_162,SB,ModerateAutism_3_37,MO,0.673
SocialBehavioralAutism_5_162,SB,ModerateAutism_3_43,MO,0.7363
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_75,MO,0.6994
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_77,MO,0.625
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_114,MO,0.554
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_117,MO,0.6977
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_140,MO,0.9932
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_155,MO,0.9863
SocialBehavioralAutism_5_162,SB,ModerateAutism_4_163,MO,0.9925
SocialBehavioralAutism_5_163,SB,ModerateAutism_3_38,MO,0.9908
SocialBehavioralAutism_5_163,SB,ModerateAutism_3_63,MO,0.9656
SocialBehavioralAutism_5_163,SB,ModerateAutism_4_145,MO,0.9677
SocialBehavioralAutism_5_164,SB,ModerateAutism_3_68,MO,0.5894
SocialBehavioralAutism_5_169,SB,ModerateAutism_3_37,MO,0.7511
SocialBehavioralAutism_5_169,SB,ModerateAutism_4_192,MO,0.9881
SocialBehavioralAutism_5_170,SB,ModerateAutism_1_4,MO,0.7404
SocialBehavioralAutism_5_170,SB,ModerateAutism_3_26,MO,0.9555
SocialBehavioralAutism_5_170,SB,ModerateAutism_4_147,MO,0.9547
SocialBehavioralAutism_5_174,SB,ModerateAutism_1_2,MO,0.9374
SocialBehavioralAutism_5_174,SB,ModerateAutism_3_28,MO,0.5556
SocialBehavioralAutism_5_174,SB,ModerateAutism_4_147,MO,0.602
SocialBehavioralAutism_5_175,SB,ModerateAutism_3_53,MO,0.823
SocialBehavioralAutism_5_180,SB,ModerateAutism_4_117,MO,0.9685
SocialBehavioralAutism_5_181,SB,ModerateAutism_1_4,MO,0.9958
SocialBehavioralAutism_5_181,SB,ModerateAutism_3_32,MO,0.9357
SocialBehavioralAutism_5_185,SB,ModerateAutism_4_75,MO,0.6961
SocialBehavioralAutism_5_185,SB,ModerateAutism_4_101,MO,0.9785
SocialBehavioralAutism_5_185,SB,ModerateAutism_4_117,MO,0.8947
SocialBehavioralAutism_5_185,SB,ModerateAutism_4_135,MO,0.5793
SocialBehavioralAutism_5_185,SB,ModerateAutism_4_177,MO,0.7255
SocialBehavioralAutism_5_187,SB,ModerateAutism_4_159,MO,0.9732
SocialBehavioralAutism_5_194,SB,ModerateAutism_3_57,MO,0.8865
SocialBehavioralAutism_5_194,SB,ModerateAutism_4_128,MO,0.7727
SocialBehavioralAutism_5_194,SB,ModerateAutism_4_166,MO,0.9383
SocialBehavioralAutism_5_194,SB,ModerateAutism_4_175,MO,0.9749
SocialBehavioralAutism_5_195,SB,ModerateAutism_3_65,MO,0.991
SocialBehavioralAutism_5_195,SB,ModerateAutism_3_69,MO,0.9933
SocialBehavioralAutism_5_195,SB,ModerateAutism_4_169,MO,0.6048
SocialBehavioralAutism_5_195,SB,ModerateAutism_4_194,MO,0.9829
SocialBehavioralAutism_5_195,SB,ModerateAutism_4_204,MO,0.9272
SocialBehavioralAutism_5_196,SB,ModerateAutism_4_195,MO,0.9847
SocialBehavioralAutism_5_206,SB,ModerateAutism_3_32,MO,0.97
SocialBehavioralAutism_5_206,SB,ModerateAutism_3_68,MO,0.9952
SocialBehavioralAutism_5_206,SB,ModerateAutism_4_75,MO,0.9099
SocialBehavioralAutism_5_206,SB,ModerateAutism_4_117,MO,0.9795
SocialBehavioralAutism_5_206,SB,ModerateAutism_4_124,MO,0.9961
SocialBehavioralAutism_5_206,SB,ModerateAutism_4_177,MO,0.987
SocialBehavioralAutism_5_207,SB,ModerateAutism_4_182,MO,0.9761
SocialBehavioralAutism_5_210,SB,ModerateAutism_2_19,MO,0.9941
SocialBehavioralAutism_5_210,SB,ModerateAutism_4_109,MO,0.994
SocialBehavioralAutism_5_211,SB,ModerateAutism_3_72,MO,0.9969
SocialBehavioralAutism_5_211,SB,ModerateAutism_4_98,MO,0.9974
SocialBehavioralAutism_5_211,SB,ModerateAutism_4_161,MO,0.9971
SocialBehavioralAutism_5_211,SB,ModerateAutism_4_164,MO,0.9289
SocialBehavioralAutism_5_211,SB,ModerateAutism_4_167,MO,0.9304
SocialBehavioralAutism_5_214,SB,ModerateAutism_3_57,MO,0.9937
SocialBehavioralAutism_5_214,SB,ModerateAutism_4_115,MO,0.6984
SocialBehavioralAutism_5_214,SB,ModerateAutism_4_128,MO,0.9904
SocialBehavioralAutism_5_214,SB,ModerateAutism_4_166,MO,0.9895
SocialBehavioralAutism_5_214,SB,ModerateAutism_4_175,MO,0.6788
SocialBehavioralAutism_5_217,SB,ModerateAutism_3_57,MO,0.9571
SocialBehavioralAutism_5_217,SB,ModerateAutism_4_128,MO,0.9826
SocialBehavioralAutism_5_219,SB,ModerateAutism_2_9,MO,0.9882
SocialBehavioralAutism_5_219,SB,ModerateAutism_2_14,MO,0.9909
SocialBehavioralAutism_5_219,SB,ModerateAutism_3_42,MO,0.9521
SocialBehavioralAutism_5_219,SB,ModerateAutism_4_105,MO,0.8826
SocialBehavioralAutism_5_220,SB,ModerateAutism_4_99,MO,0.9823
SocialBehavioralAutism_5_220,SB,ModerateAutism_4_159,MO,0.9914
SocialBehavioralAutism_5_221,SB,ModerateAutism_1_3,MO,0.885
SocialBehavioralAutism_5_221,SB,ModerateAutism_3_46,MO,0.8839
SocialBehavioralAutism_5_221,SB,ModerateAutism_4_77,MO,0.5669
SocialBehavioralAutism_5_221,SB,ModerateAutism_4_78,MO,0.9978
SocialBehavioralAutism_5_221,SB,ModerateAutism_4_83,MO,0.8146
SocialBehavioralAutism_5_224,SB,ModerateAutism_4_75,MO,0.9471
SocialBehavioralAutism_5_224,SB,ModerateAutism_4_140,MO,0.7397
SocialBehavioralAutism_5_225,SB,ModerateAutism_4_81,MO,0.684
SocialBehavioralAutism_5_225,SB,ModerateAutism_4_185,MO,0.9981
SocialBehavioralAutism_5_226,SB,ModerateAutism_4_112,MO,0.9451
SocialBehavioralAutism_5_226,SB,ModerateAutism_4_117,MO,0.9647
SocialBehavioralAutism_5_228,SB,ModerateAutism_4_164,MO,0.9155
SocialBehavioralAutism_5_228,SB,ModerateAutism_4_167,MO,0.7095
SocialBehavioralAutism_5_232,SB,ModerateAutism_4_137,MO,0.6005
SocialBehavioralAutism_5_232,SB,ModerateAutism_4_154,MO,0.9304
SocialBehavioralAutism_5_233,SB,ModerateAutism_4_75,MO,0.9742
SocialBehavioralAutism_5_235,SB,ModerateAutism_4_193,MO,0.9936
SocialBehavioralAutism_0_0,SB,BroadlyAffectedAutism_5_199,BR,0.6872
SocialBehavioralAutism_1_1,SB,BroadlyAffectedAutism_1_2,BR,0.9964
SocialBehavioralAutism_1_1,SB,BroadlyAffectedAutism_4_68,BR,0.9814
SocialBehavioralAutism_1_1,SB,BroadlyAffectedAutism_4_78,BR,0.8477
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_2_9,BR,0.8267
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_3_32,BR,0.6713
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_5_142,BR,0.6618
SocialBehavioralAutism_1_3,SB,BroadlyAffectedAutism_2_14,BR,0.9926
SocialBehavioralAutism_1_3,SB,BroadlyAffectedAutism_5_103,BR,0.9973
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_1_4,BR,0.9969
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_3_50,BR,0.9775
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_4_81,BR,0.9754
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_5_98,BR,0.5756
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_5_159,BR,0.8485
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_2_7,BR,0.9978
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_3_24,BR,0.9875
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_3_39,BR,0.9786
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_5_137,BR,0.9796
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_5_240,BR,0.9049
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_2_9,BR,0.9458
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_3_32,BR,0.9971
SocialBehavioralAutism_2_8,SB,BroadlyAffectedAutism_4_96,BR,0.9948
SocialBehavioralAutism_2_9,SB,BroadlyAffectedAutism_4_54,BR,0.9882
SocialBehavioralAutism_2_10,SB,BroadlyAffectedAutism_3_21,BR,0.9917
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_3_27,BR,0.9702
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_6_165,BR,0.9836
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_6_247,BR,0.5899
SocialBehavioralAutism_2_12,SB,BroadlyAffectedAutism_3_21,BR,0.9963
SocialBehavioralAutism_2_12,SB,BroadlyAffectedAutism_5_119,BR,0.9929
SocialBehavioralAutism_2_12,SB,BroadlyAffectedAutism_5_150,BR,0.9777
SocialBehavioralAutism_2_14,SB,BroadlyAffectedAutism_0_0,BR,0.5695
SocialBehavioralAutism_2_14,SB,BroadlyAffectedAutism_2_14,BR,0.8798
SocialBehavioralAutism_2_18,SB,BroadlyAffectedAutism_5_159,BR,0.9554
SocialBehavioralAutism_2_19,SB,BroadlyAffectedAutism_2_7,BR,0.9599
SocialBehavioralAutism_2_19,SB,BroadlyAffectedAutism_6_165,BR,0.9753
SocialBehavioralAutism_2_19,SB,BroadlyAffectedAutism_5_171,BR,0.6234
SocialBehavioralAutism_3_21,SB,BroadlyAffectedAutism_2_9,BR,0.9898
SocialBehavioralAutism_3_21,SB,BroadlyAffectedAutism_3_32,BR,0.9355
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_1_4,BR,0.5802
SocialBehavioralAutism_3_25,SB,BroadlyAffectedAutism_5_120,BR,0.9549
SocialBehavioralAutism_3_26,SB,BroadlyAffectedAutism_3_37,BR,0.6181
SocialBehavioralAutism_3_26,SB,BroadlyAffectedAutism_5_127,BR,0.9977
SocialBehavioralAutism_3_27,SB,BroadlyAffectedAutism_5_130,BR,0.9801
SocialBehavioralAutism_3_29,SB,BroadlyAffectedAutism_4_67,BR,0.974
SocialBehavioralAutism_3_29,SB,BroadlyAffectedAutism_5_205,BR,0.5872
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_1_4,BR,0.9824
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_3_21,BR,0.9626
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_4_48,BR,0.9865
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_3_50,BR,0.9047
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_4_55,BR,0.9778
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_4_68,BR,0.9723
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_5_98,BR,0.9623
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_5_119,BR,0.9838
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_5_150,BR,0.8917
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_5_159,BR,0.7273
SocialBehavioralAutism_3_34,SB,BroadlyAffectedAutism_2_7,BR,0.6627
SocialBehavioralAutism_3_34,SB,BroadlyAffectedAutism_2_11,BR,0.9954
SocialBehavioralAutism_3_35,SB,BroadlyAffectedAutism_0_0,BR,0.5658
SocialBehavioralAutism_3_35,SB,BroadlyAffectedAutism_3_42,BR,0.5865
SocialBehavioralAutism_3_35,SB,BroadlyAffectedAutism_4_82,BR,0.9534
SocialBehavioralAutism_3_35,SB,BroadlyAffectedAutism_4_117,BR,0.9756
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_3_27,BR,0.9912
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_6_247,BR,0.9121
SocialBehavioralAutism_3_37,SB,BroadlyAffectedAutism_4_60,BR,0.9968
SocialBehavioralAutism_3_40,SB,BroadlyAffectedAutism_5_200,BR,0.9368
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_5_83,BR,0.8482
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_5_205,BR,0.9972
SocialBehavioralAutism_3_44,SB,BroadlyAffectedAutism_5_207,BR,0.9961
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_1_4,BR,0.9754
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_3_50,BR,0.9932
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_4_81,BR,0.9958
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_5_159,BR,0.9877
SocialBehavioralAutism_3_47,SB,BroadlyAffectedAutism_3_23,BR,0.9959
SocialBehavioralAutism_3_48,SB,BroadlyAffectedAutism_4_58,BR,0.7575
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_83,BR,0.9542
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_205,BR,0.9336
SocialBehavioralAutism_3_53,SB,BroadlyAffectedAutism_5_157,BR,0.5513
SocialBehavioralAutism_3_53,SB,BroadlyAffectedAutism_5_218,BR,0.9788
SocialBehavioralAutism_3_54,SB,BroadlyAffectedAutism_5_199,BR,0.998
SocialBehavioralAutism_3_55,SB,BroadlyAffectedAutism_5_154,BR,0.9819
SocialBehavioralAutism_3_57,SB,BroadlyAffectedAutism_1_1,BR,0.9963
SocialBehavioralAutism_3_57,SB,BroadlyAffectedAutism_4_72,BR,0.6579
SocialBehavioralAutism_3_57,SB,BroadlyAffectedAutism_5_149,BR,0.9772
SocialBehavioralAutism_3_57,SB,BroadlyAffectedAutism_5_200,BR,0.9754
SocialBehavioralAutism_4_58,SB,BroadlyAffectedAutism_1_4,BR,0.9018
SocialBehavioralAutism_4_58,SB,BroadlyAffectedAutism_3_50,BR,0.6183
SocialBehavioralAutism_4_58,SB,BroadlyAffectedAutism_4_55,BR,0.9866
SocialBehavioralAutism_4_58,SB,BroadlyAffectedAutism_5_98,BR,0.9865
SocialBehavioralAutism_4_61,SB,BroadlyAffectedAutism_5_127,BR,0.9387
SocialBehavioralAutism_4_63,SB,BroadlyAffectedAutism_4_96,BR,0.5952
SocialBehavioralAutism_4_63,SB,BroadlyAffectedAutism_5_144,BR,0.6036
SocialBehavioralAutism_4_66,SB,BroadlyAffectedAutism_1_4,BR,0.8549
SocialBehavioralAutism_4_66,SB,BroadlyAffectedAutism_4_81,BR,0.9353
SocialBehavioralAutism_4_66,SB,BroadlyAffectedAutism_5_98,BR,0.5668
SocialBehavioralAutism_4_66,SB,BroadlyAffectedAutism_5_150,BR,0.9015
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_0_0,BR,0.6092
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_6_202,BR,0.9856
SocialBehavioralAutism_4_72,SB,BroadlyAffectedAutism_4_90,BR,0.9978
SocialBehavioralAutism_4_77,SB,BroadlyAffectedAutism_4_80,BR,0.9919
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_4_69,BR,0.7774
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_5_238,BR,0.9643
SocialBehavioralAutism_4_79,SB,BroadlyAffectedAutism_4_95,BR,0.9502
SocialBehavioralAutism_4_79,SB,BroadlyAffectedAutism_5_181,BR,0.5778
SocialBehavioralAutism_4_80,SB,BroadlyAffectedAutism_5_155,BR,0.9977
SocialBehavioralAutism_4_82,SB,BroadlyAffectedAutism_5_175,BR,0.9914
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_4_67,BR,0.9263
SocialBehavioralAutism_4_89,SB,BroadlyAffectedAutism_5_172,BR,0.8602
SocialBehavioralAutism_4_90,SB,BroadlyAffectedAutism_4_62,BR,0.9962
SocialBehavioralAutism_4_90,SB,BroadlyAffectedAutism_5_137,BR,0.9925
SocialBehavioralAutism_4_90,SB,BroadlyAffectedAutism_5_145,BR,0.9913
SocialBehavioralAutism_4_90,SB,BroadlyAffectedAutism_6_165,BR,0.9836
SocialBehavioralAutism_4_91,SB,BroadlyAffectedAutism_3_37,BR,0.8751
SocialBehavioralAutism_4_94,SB,BroadlyAffectedAutism_2_9,BR,0.9967
SocialBehavioralAutism_4_94,SB,BroadlyAffectedAutism_3_32,BR,0.9977
SocialBehavioralAutism_4_97,SB,BroadlyAffectedAutism_3_24,BR,0.9942
SocialBehavioralAutism_4_97,SB,BroadlyAffectedAutism_4_47,BR,0.9503
SocialBehavioralAutism_4_97,SB,BroadlyAffectedAutism_4_86,BR,0.9928
SocialBehavioralAutism_4_100,SB,BroadlyAffectedAutism_4_89,BR,0.9813
SocialBehavioralAutism_4_100,SB,BroadlyAffectedAutism_5_133,BR,0.9978
SocialBehavioralAutism_4_103,SB,BroadlyAffectedAutism_5_215,BR,0.9721
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_4_62,BR,0.9887
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_121,BR,0.9836
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_137,BR,0.9872
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_140,BR,0.995
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_144,BR,0.7806
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_171,BR,0.9859
SocialBehavioralAutism_4_107,SB,BroadlyAffectedAutism_4_47,BR,0.9692
SocialBehavioralAutism_4_108,SB,BroadlyAffectedAutism_5_197,BR,0.997
SocialBehavioralAutism_4_108,SB,BroadlyAffectedAutism_5_223,BR,0.9904
