nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_3_18,SB,MixedASDwithDelay_5_155,MX,0.6495
SocialBehavioralAutism_3_19,SB,MixedASDwithDelay_2_5,MX,0.99
SocialBehavioralAutism_3_19,SB,MixedASDwithDelay_4_39,MX,0.5799
SocialBehavioralAutism_3_20,SB,MixedASDwithDelay_5_153,MX,0.9825
SocialBehavioralAutism_3_20,SB,MixedASDwithDelay_5_155,MX,0.9252
SocialBehavioralAutism_3_22,SB,MixedASDwithDelay_2_14,MX,0.9223
SocialBehavioralAutism_3_22,SB,MixedASDwithDelay_4_60,MX,0.9918
SocialBehavioralAutism_3_22,SB,MixedASDwithDelay_4_75,MX,0.9294
SocialBehavioralAutism_3_22,SB,MixedASDwithDelay_5_157,MX,0.8985
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_1_3,MX,0.9622
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_3_32,MX,0.9982
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_4_39,MX,0.983
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_4_52,MX,0.6699
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_4_59,MX,0.5621
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_4_62,MX,0.7137
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_5_114,MX,0.9835
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_5_155,MX,0.9034
SocialBehavioralAutism_3_25,SB,MixedASDwithDelay_6_185,MX,0.991
SocialBehavioralAutism_3_30,SB,MixedASDwithDelay_2_14,MX,0.63
SocialBehavioralAutism_3_30,SB,MixedASDwithDelay_3_18,MX,0.9841
SocialBehavioralAutism_3_30,SB,MixedASDwithDelay_4_60,MX,0.9863
SocialBehavioralAutism_3_30,SB,MixedASDwithDelay_4_75,MX,0.9397
SocialBehavioralAutism_3_32,SB,MixedASDwithDelay_3_27,MX,0.9844
SocialBehavioralAutism_3_32,SB,MixedASDwithDelay_4_63,MX,0.6544
SocialBehavioralAutism_3_32,SB,MixedASDwithDelay_5_132,MX,0.9946
SocialBehavioralAutism_3_32,SB,MixedASDwithDelay_6_217,MX,0.9825
SocialBehavioralAutism_4_36,SB,MixedASDwithDelay_4_48,MX,0.996
SocialBehavioralAutism_4_38,SB,MixedASDwithDelay_3_17,MX,0.9518
SocialBehavioralAutism_4_38,SB,MixedASDwithDelay_4_60,MX,0.9902
SocialBehavioralAutism_4_38,SB,MixedASDwithDelay_5_145,MX,0.9703
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_2_6,MX,0.8315
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_2_13,MX,0.9977
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_3_27,MX,0.9698
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_4_63,MX,0.832
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_4_76,MX,0.6782
