nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
MixedASDwithDelay_3_33,MX,BroadlyAffectedAutism_5_228,BR,0.8362
MixedASDwithDelay_3_33,MX,BroadlyAffectedAutism_5_237,BR,0.9164
MixedASDwithDelay_3_33,MX,BroadlyAffectedAutism_5_288,BR,0.938
MixedASDwithDelay_3_33,MX,BroadlyAffectedAutism_5_305,BR,0.959
MixedASDwithDelay_3_34,MX,BroadlyAffectedAutism_3_41,BR,0.9963
MixedASDwithDelay_3_34,MX,BroadlyAffectedAutism_4_130,BR,0.8589
MixedASDwithDelay_3_34,MX,BroadlyAffectedAutism_5_237,BR,0.9956
MixedASDwithDelay_3_35,MX,BroadlyAffectedAutism_2_23,BR,0.9673
MixedASDwithDelay_3_39,MX,BroadlyAffectedAutism_3_69,BR,0.6363
MixedASDwithDelay_3_39,MX,BroadlyAffectedAutism_3_87,BR,0.99
MixedASDwithDelay_3_42,MX,BroadlyAffectedAutism_3_80,BR,0.9967
MixedASDwithDelay_3_42,MX,BroadlyAffectedAutism_4_182,BR,0.982
MixedASDwithDelay_3_49,MX,BroadlyAffectedAutism_5_247,BR,0.9874
MixedASDwithDelay_3_49,MX,BroadlyAffectedAutism_5_286,BR,0.9891
MixedASDwithDelay_3_49,MX,BroadlyAffectedAutism_5_305,BR,0.9603
MixedASDwithDelay_3_50,MX,BroadlyAffectedAutism_3_63,BR,0.9947
MixedASDwithDelay_3_51,MX,BroadlyAffectedAutism_5_295,BR,0.8562
MixedASDwithDelay_3_53,MX,BroadlyAffectedAutism_2_27,BR,0.9923
MixedASDwithDelay_3_53,MX,BroadlyAffectedAutism_3_69,BR,0.965
MixedASDwithDelay_3_53,MX,BroadlyAffectedAutism_4_147,BR,0.7833
MixedASDwithDelay_3_54,MX,BroadlyAffectedAutism_3_68,BR,0.9819
MixedASDwithDelay_3_54,MX,BroadlyAffectedAutism_4_147,BR,0.995
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_1_1,BR,0.6453
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_3_68,BR,0.9509
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_4_130,BR,0.9881
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_4_147,BR,0.9203
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_4_180,BR,0.9379
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_4_189,BR,0.9839
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_4_211,BR,0.9786
MixedASDwithDelay_3_56,MX,BroadlyAffectedAutism_5_277,BR,0.6994
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_3_65,BR,0.9914
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_3_66,BR,0.7852
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_4_153,BR,0.5587
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_5_204,BR,0.9894
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_5_228,BR,0.5505
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_5_246,BR,0.9178
MixedASDwithDelay_3_57,MX,BroadlyAffectedAutism_5_288,BR,0.9237
MixedASDwithDelay_3_60,MX,BroadlyAffectedAutism_3_66,BR,0.8227
MixedASDwithDelay_3_60,MX,BroadlyAffectedAutism_4_93,BR,0.9972
MixedASDwithDelay_3_60,MX,BroadlyAffectedAutism_4_185,BR,0.9707
MixedASDwithDelay_3_60,MX,BroadlyAffectedAutism_5_246,BR,0.5544
MixedASDwithDelay_3_60,MX,BroadlyAffectedAutism_5_305,BR,0.9767
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_3_44,BR,0.9489
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_4_91,BR,0.9942
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_4_93,BR,0.8751
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_4_97,BR,0.9914
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_4_179,BR,0.9336
MixedASDwithDelay_4_61,MX,BroadlyAffectedAutism_5_204,BR,0.6698
MixedASDwithDelay_4_62,MX,BroadlyAffectedAutism_3_54,BR,0.5718
MixedASDwithDelay_4_62,MX,BroadlyAffectedAutism_3_66,BR,0.5953
MixedASDwithDelay_4_64,MX,BroadlyAffectedAutism_4_96,BR,0.9771
MixedASDwithDelay_4_64,MX,BroadlyAffectedAutism_5_233,BR,0.9956
MixedASDwithDelay_4_64,MX,BroadlyAffectedAutism_5_238,BR,0.7235
MixedASDwithDelay_4_68,MX,BroadlyAffectedAutism_5_233,BR,0.9386
MixedASDwithDelay_4_69,MX,BroadlyAffectedAutism_4_141,BR,0.6898
MixedASDwithDelay_4_69,MX,BroadlyAffectedAutism_4_189,BR,0.9852
MixedASDwithDelay_4_72,MX,BroadlyAffectedAutism_2_20,BR,0.9868
MixedASDwithDelay_4_72,MX,BroadlyAffectedAutism_3_66,BR,0.9809
MixedASDwithDelay_4_72,MX,BroadlyAffectedAutism_4_118,BR,0.9827
MixedASDwithDelay_4_72,MX,BroadlyAffectedAutism_4_122,BR,0.9743
MixedASDwithDelay_4_72,MX,BroadlyAffectedAutism_4_149,BR,0.9938
MixedASDwithDelay_4_73,MX,BroadlyAffectedAutism_4_141,BR,0.8491
MixedASDwithDelay_4_73,MX,BroadlyAffectedAutism_4_189,BR,0.9075
MixedASDwithDelay_4_75,MX,BroadlyAffectedAutism_1_2,BR,0.9133
MixedASDwithDelay_4_77,MX,BroadlyAffectedAutism_3_66,BR,0.7245
MixedASDwithDelay_4_77,MX,BroadlyAffectedAutism_5_237,BR,0.9688
MixedASDwithDelay_4_77,MX,BroadlyAffectedAutism_5_288,BR,0.9606
MixedASDwithDelay_4_77,MX,BroadlyAffectedAutism_5_305,BR,0.9444
MixedASDwithDelay_4_80,MX,BroadlyAffectedAutism_5_312,BR,0.9965
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_1_1,BR,0.6268
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_3_42,BR,0.9753
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_4_95,BR,0.6948
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_4_141,BR,0.994
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_4_147,BR,0.9779
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_4_172,BR,0.9927
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_4_189,BR,0.9485
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_5_240,BR,0.9976
MixedASDwithDelay_4_82,MX,BroadlyAffectedAutism_5_304,BR,0.9382
MixedASDwithDelay_4_87,MX,BroadlyAffectedAutism_4_95,BR,0.622
MixedASDwithDelay_4_87,MX,BroadlyAffectedAutism_4_157,BR,0.97
MixedASDwithDelay_4_87,MX,BroadlyAffectedAutism_5_277,BR,0.9487
MixedASDwithDelay_4_87,MX,BroadlyAffectedAutism_5_285,BR,0.9356
MixedASDwithDelay_4_90,MX,BroadlyAffectedAutism_4_151,BR,0.994
MixedASDwithDelay_4_96,MX,BroadlyAffectedAutism_3_68,BR,0.9676
MixedASDwithDelay_4_96,MX,BroadlyAffectedAutism_3_87,BR,0.6307
MixedASDwithDelay_4_96,MX,BroadlyAffectedAutism_4_141,BR,0.5784
MixedASDwithDelay_4_96,MX,BroadlyAffectedAutism_4_147,BR,0.8357
MixedASDwithDelay_4_96,MX,BroadlyAffectedAutism_4_189,BR,0.8012
MixedASDwithDelay_4_100,MX,BroadlyAffectedAutism_5_295,BR,0.9961
MixedASDwithDelay_4_101,MX,BroadlyAffectedAutism_5_288,BR,0.5928
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_1_1,BR,0.92
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_2_13,BR,0.996
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_2_20,BR,0.9634
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_3_39,BR,0.9484
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_3_54,BR,0.9844
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_3_58,BR,0.8816
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_3_66,BR,0.9592
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_4_93,BR,0.7668
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_4_149,BR,0.7953
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_4_185,BR,0.9974
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_5_204,BR,0.9888
MixedASDwithDelay_4_104,MX,BroadlyAffectedAutism_5_246,BR,0.9956
MixedASDwithDelay_4_107,MX,BroadlyAffectedAutism_4_153,BR,0.8849
MixedASDwithDelay_4_108,MX,BroadlyAffectedAutism_3_66,BR,0.7388
MixedASDwithDelay_4_108,MX,BroadlyAffectedAutism_4_185,BR,0.9266
MixedASDwithDelay_4_108,MX,BroadlyAffectedAutism_5_305,BR,0.8102
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_3_41,BR,0.9429
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_3_68,BR,0.9709
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_4_141,BR,0.9913
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_4_147,BR,0.8897
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_4_189,BR,0.9942
MixedASDwithDelay_4_109,MX,BroadlyAffectedAutism_5_240,BR,0.9713
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_1_1,BR,0.6353
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_2_11,BR,0.799
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_3_65,BR,0.9833
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_4_93,BR,0.6767
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_4_185,BR,0.9933
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_5_204,BR,0.9728
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_5_246,BR,0.9581
MixedASDwithDelay_4_110,MX,BroadlyAffectedAutism_5_288,BR,0.8063
MixedASDwithDelay_4_111,MX,BroadlyAffectedAutism_5_247,BR,0.7802
MixedASDwithDelay_4_111,MX,BroadlyAffectedAutism_5_286,BR,0.9867
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_2_11,BR,0.7882
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_2_20,BR,0.6805
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_4_179,BR,0.9159
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_5_204,BR,0.9478
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_5_247,BR,0.823
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_5_288,BR,0.9957
MixedASDwithDelay_4_113,MX,BroadlyAffectedAutism_5_305,BR,0.9553
MixedASDwithDelay_4_124,MX,BroadlyAffectedAutism_4_175,BR,0.7013
MixedASDwithDelay_4_124,MX,BroadlyAffectedAutism_4_189,BR,0.988
MixedASDwithDelay_4_124,MX,BroadlyAffectedAutism_4_211,BR,0.9529
MixedASDwithDelay_5_129,MX,BroadlyAffectedAutism_4_132,BR,0.74
MixedASDwithDelay_5_129,MX,BroadlyAffectedAutism_4_153,BR,0.9782
MixedASDwithDelay_5_129,MX,BroadlyAffectedAutism_5_305,BR,0.8298
MixedASDwithDelay_5_133,MX,BroadlyAffectedAutism_1_1,BR,0.6745
MixedASDwithDelay_5_133,MX,BroadlyAffectedAutism_2_20,BR,0.5793
MixedASDwithDelay_5_134,MX,BroadlyAffectedAutism_4_185,BR,0.7631
MixedASDwithDelay_5_134,MX,BroadlyAffectedAutism_5_247,BR,0.9886
MixedASDwithDelay_5_134,MX,BroadlyAffectedAutism_5_288,BR,0.9323
MixedASDwithDelay_5_134,MX,BroadlyAffectedAutism_5_305,BR,0.9153
MixedASDwithDelay_5_135,MX,BroadlyAffectedAutism_5_228,BR,0.9149
MixedASDwithDelay_5_137,MX,BroadlyAffectedAutism_2_6,BR,0.8637
MixedASDwithDelay_5_137,MX,BroadlyAffectedAutism_3_66,BR,0.982
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_2_13,BR,0.9845
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_2_20,BR,0.5629
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_3_66,BR,0.9547
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_4_185,BR,0.981
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_5_238,BR,0.5766
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_5_246,BR,0.9839
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_5_286,BR,0.5581
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_5_288,BR,0.9748
MixedASDwithDelay_5_139,MX,BroadlyAffectedAutism_5_305,BR,0.9141
MixedASDwithDelay_5_143,MX,BroadlyAffectedAutism_3_40,BR,0.993
MixedASDwithDelay_5_143,MX,BroadlyAffectedAutism_5_304,BR,0.7875
MixedASDwithDelay_5_144,MX,BroadlyAffectedAutism_2_8,BR,0.9868
MixedASDwithDelay_5_144,MX,BroadlyAffectedAutism_3_36,BR,0.9654
MixedASDwithDelay_5_144,MX,BroadlyAffectedAutism_5_231,BR,0.977
MixedASDwithDelay_5_144,MX,BroadlyAffectedAutism_5_233,BR,0.9281
MixedASDwithDelay_5_149,MX,BroadlyAffectedAutism_3_40,BR,0.9801
MixedASDwithDelay_5_149,MX,BroadlyAffectedAutism_4_157,BR,0.6007
MixedASDwithDelay_5_149,MX,BroadlyAffectedAutism_5_252,BR,0.9824
MixedASDwithDelay_5_149,MX,BroadlyAffectedAutism_5_285,BR,0.9667
MixedASDwithDelay_5_155,MX,BroadlyAffectedAutism_5_305,BR,0.9876
MixedASDwithDelay_5_156,MX,BroadlyAffectedAutism_4_158,BR,0.6698
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_3_58,BR,0.9131
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_3_66,BR,0.5838
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_4_153,BR,0.9885
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_5_204,BR,0.8859
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_5_228,BR,0.9904
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_5_288,BR,0.8385
MixedASDwithDelay_5_158,MX,BroadlyAffectedAutism_5_305,BR,0.87
MixedASDwithDelay_5_159,MX,BroadlyAffectedAutism_1_1,BR,0.9672
MixedASDwithDelay_5_159,MX,BroadlyAffectedAutism_5_204,BR,0.6999
MixedASDwithDelay_5_159,MX,BroadlyAffectedAutism_5_288,BR,0.9347
MixedASDwithDelay_5_159,MX,BroadlyAffectedAutism_5_305,BR,0.9802
MixedASDwithDelay_5_160,MX,BroadlyAffectedAutism_2_20,BR,0.7325
MixedASDwithDelay_5_160,MX,BroadlyAffectedAutism_4_185,BR,0.9765
MixedASDwithDelay_5_160,MX,BroadlyAffectedAutism_5_247,BR,0.9982
MixedASDwithDelay_5_160,MX,BroadlyAffectedAutism_5_286,BR,0.9252
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_1_1,BR,0.9191
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_3_41,BR,0.5934
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_3_68,BR,0.9394
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_4_130,BR,0.8951
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_4_141,BR,0.9952
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_4_147,BR,0.9785
MixedASDwithDelay_5_170,MX,BroadlyAffectedAutism_4_189,BR,0.9897
MixedASDwithDelay_5_179,MX,BroadlyAffectedAutism_3_80,BR,0.9965
MixedASDwithDelay_5_179,MX,BroadlyAffectedAutism_4_182,BR,0.9976
MixedASDwithDelay_5_179,MX,BroadlyAffectedAutism_5_276,BR,0.9768
MixedASDwithDelay_5_181,MX,BroadlyAffectedAutism_2_8,BR,0.9795
MixedASDwithDelay_5_181,MX,BroadlyAffectedAutism_3_36,BR,0.5631
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_1_1,BR,0.6492
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_2_13,BR,0.9708
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_2_20,BR,0.9861
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_3_54,BR,0.9025
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_3_66,BR,0.9886
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_4_118,BR,0.9393
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_4_149,BR,0.9961
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_4_185,BR,0.7061
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_5_246,BR,0.9919
MixedASDwithDelay_5_182,MX,BroadlyAffectedAutism_5_288,BR,0.5553
MixedASDwithDelay_5_193,MX,BroadlyAffectedAutism_4_148,BR,0.9969
MixedASDwithDelay_5_200,MX,BroadlyAffectedAutism_4_153,BR,0.9893
MixedASDwithDelay_5_200,MX,BroadlyAffectedAutism_5_305,BR,0.9601
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_3_41,BR,0.9937
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_3_68,BR,0.9174
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_130,BR,0.9968
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_141,BR,0.9474
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_147,BR,0.9616
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_175,BR,0.9847
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_189,BR,0.8842
MixedASDwithDelay_5_203,MX,BroadlyAffectedAutism_4_211,BR,0.9908
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_1_1,BR,0.6751
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_2_20,BR,0.9798
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_3_66,BR,0.9906
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_4_118,BR,0.9683
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_4_149,BR,0.9803
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_5_246,BR,0.7734
MixedASDwithDelay_5_205,MX,BroadlyAffectedAutism_5_288,BR,0.7674
MixedASDwithDelay_5_206,MX,BroadlyAffectedAutism_3_40,BR,0.9784
MixedASDwithDelay_5_206,MX,BroadlyAffectedAutism_5_252,BR,0.5766
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_2_20,BR,0.98
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_3_41,BR,0.9925
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_4_118,BR,0.903
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_4_149,BR,0.9917
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_4_185,BR,0.984
MixedASDwithDelay_5_216,MX,BroadlyAffectedAutism_5_237,BR,0.9976
MixedASDwithDelay_5_217,MX,BroadlyAffectedAutism_4_119,BR,0.9963
MixedASDwithDelay_5_226,MX,BroadlyAffectedAutism_2_20,BR,0.568
MixedASDwithDelay_5_226,MX,BroadlyAffectedAutism_4_122,BR,0.7258
MixedASDwithDelay_5_229,MX,BroadlyAffectedAutism_3_68,BR,0.9932
MixedASDwithDelay_5_229,MX,BroadlyAffectedAutism_4_147,BR,0.9967
MixedASDwithDelay_5_229,MX,BroadlyAffectedAutism_4_211,BR,0.9376
MixedASDwithDelay_5_229,MX,BroadlyAffectedAutism_5_277,BR,0.9867
MixedASDwithDelay_6_231,MX,BroadlyAffectedAutism_2_6,BR,0.5691
MixedASDwithDelay_6_231,MX,BroadlyAffectedAutism_2_17,BR,0.9954
MixedASDwithDelay_6_231,MX,BroadlyAffectedAutism_5_274,BR,0.6591
MixedASDwithDelay_6_232,MX,BroadlyAffectedAutism_1_1,BR,0.7419
MixedASDwithDelay_6_232,MX,BroadlyAffectedAutism_2_20,BR,0.977
MixedASDwithDelay_6_232,MX,BroadlyAffectedAutism_3_54,BR,0.9935
MixedASDwithDelay_6_232,MX,BroadlyAffectedAutism_4_122,BR,0.9913
MixedASDwithDelay_6_232,MX,BroadlyAffectedAutism_5_237,BR,0.9832
MixedASDwithDelay_6_233,MX,BroadlyAffectedAutism_2_8,BR,0.9879
MixedASDwithDelay_6_233,MX,BroadlyAffectedAutism_3_36,BR,0.9833
MixedASDwithDelay_6_233,MX,BroadlyAffectedAutism_5_231,BR,0.9935
MixedASDwithDelay_6_233,MX,BroadlyAffectedAutism_5_233,BR,0.9361
MixedASDwithDelay_6_233,MX,BroadlyAffectedAutism_5_238,BR,0.9727
MixedASDwithDelay_6_234,MX,BroadlyAffectedAutism_5_307,BR,0.5775
MixedASDwithDelay_6_240,MX,BroadlyAffectedAutism_4_130,BR,0.9401
MixedASDwithDelay_6_240,MX,BroadlyAffectedAutism_4_141,BR,0.7415
MixedASDwithDelay_6_240,MX,BroadlyAffectedAutism_4_189,BR,0.9814
MixedASDwithDelay_6_240,MX,BroadlyAffectedAutism_5_279,BR,0.9132
MixedASDwithDelay_6_240,MX,BroadlyAffectedAutism_5_304,BR,0.8235
MixedASDwithDelay_6_244,MX,BroadlyAffectedAutism_4_157,BR,0.965
MixedASDwithDelay_6_244,MX,BroadlyAffectedAutism_5_252,BR,0.9756
MixedASDwithDelay_6_251,MX,BroadlyAffectedAutism_4_172,BR,0.7699
MixedASDwithDelay_6_251,MX,BroadlyAffectedAutism_5_294,BR,0.7369
MixedASDwithDelay_6_251,MX,BroadlyAffectedAutism_5_295,BR,0.9961
MixedASDwithDelay_6_255,MX,BroadlyAffectedAutism_3_68,BR,0.6949
MixedASDwithDelay_6_255,MX,BroadlyAffectedAutism_4_130,BR,0.66
MixedASDwithDelay_6_255,MX,BroadlyAffectedAutism_4_141,BR,0.9752
MixedASDwithDelay_6_255,MX,BroadlyAffectedAutism_4_189,BR,0.8793
MixedASDwithDelay_6_255,MX,BroadlyAffectedAutism_5_240,BR,0.5606
MixedASDwithDelay_6_256,MX,BroadlyAffectedAutism_4_147,BR,0.9619
MixedASDwithDelay_6_256,MX,BroadlyAffectedAutism_4_172,BR,0.6368
MixedASDwithDelay_6_260,MX,BroadlyAffectedAutism_4_96,BR,0.9838
MixedASDwithDelay_6_260,MX,BroadlyAffectedAutism_4_122,BR,0.9603
MixedASDwithDelay_6_260,MX,BroadlyAffectedAutism_4_149,BR,0.9817
MixedASDwithDelay_6_260,MX,BroadlyAffectedAutism_5_233,BR,0.9107
MixedASDwithDelay_6_264,MX,BroadlyAffectedAutism_4_119,BR,0.9972
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_2_11,BR,0.5798
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_3_66,BR,0.9757
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_4_185,BR,0.8598
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_5_204,BR,0.9125
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_5_247,BR,0.9882
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_5_288,BR,0.9934
MixedASDwithDelay_6_266,MX,BroadlyAffectedAutism_5_305,BR,0.991
MixedASDwithDelay_6_267,MX,BroadlyAffectedAutism_5_240,BR,0.8333
MixedASDwithDelay_6_270,MX,BroadlyAffectedAutism_4_153,BR,0.9915
MixedASDwithDelay_6_272,MX,BroadlyAffectedAutism_5_228,BR,0.9784
MixedASDwithDelay_6_277,MX,BroadlyAffectedAutism_3_69,BR,0.9212
MixedASDwithDelay_6_279,MX,BroadlyAffectedAutism_4_185,BR,0.9022
MixedASDwithDelay_6_279,MX,BroadlyAffectedAutism_5_286,BR,0.9755
MixedASDwithDelay_6_279,MX,BroadlyAffectedAutism_5_288,BR,0.9707
MixedASDwithDelay_6_282,MX,BroadlyAffectedAutism_4_174,BR,0.9902
MixedASDwithDelay_6_285,MX,BroadlyAffectedAutism_5_312,BR,0.8855
MixedASDwithDelay_6_287,MX,BroadlyAffectedAutism_4_141,BR,0.9936
MixedASDwithDelay_6_287,MX,BroadlyAffectedAutism_4_189,BR,0.9948
MixedASDwithDelay_6_289,MX,BroadlyAffectedAutism_5_204,BR,0.9637
MixedASDwithDelay_6_289,MX,BroadlyAffectedAutism_5_305,BR,0.9745
MixedASDwithDelay_6_291,MX,BroadlyAffectedAutism_4_189,BR,0.9887
MixedASDwithDelay_6_291,MX,BroadlyAffectedAutism_4_211,BR,0.9801
MixedASDwithDelay_6_291,MX,BroadlyAffectedAutism_5_282,BR,0.8791
MixedASDwithDelay_6_293,MX,BroadlyAffectedAutism_5_231,BR,0.9919
MixedASDwithDelay_6_298,MX,BroadlyAffectedAutism_4_141,BR,0.5888
MixedASDwithDelay_6_298,MX,BroadlyAffectedAutism_4_147,BR,0.7944
MixedASDwithDelay_6_298,MX,BroadlyAffectedAutism_4_189,BR,0.9817
MixedASDwithDelay_6_302,MX,BroadlyAffectedAutism_4_93,BR,0.6725
MixedASDwithDelay_6_302,MX,BroadlyAffectedAutism_5_247,BR,0.6027
MixedASDwithDelay_6_302,MX,BroadlyAffectedAutism_5_288,BR,0.9882
MixedASDwithDelay_6_304,MX,BroadlyAffectedAutism_3_58,BR,0.6863
MixedASDwithDelay_6_310,MX,BroadlyAffectedAutism_5_252,BR,0.9834
MixedASDwithDelay_6_310,MX,BroadlyAffectedAutism_5_277,BR,0.5661
MixedASDwithDelay_6_310,MX,BroadlyAffectedAutism_5_285,BR,0.9949
MixedASDwithDelay_6_313,MX,BroadlyAffectedAutism_4_157,BR,0.9958
MixedASDwithDelay_6_313,MX,BroadlyAffectedAutism_4_172,BR,0.8733
MixedASDwithDelay_6_313,MX,BroadlyAffectedAutism_5_285,BR,0.9973
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_3_58,BR,0.5768
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_4_93,BR,0.5755
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_4_185,BR,0.5832
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_5_246,BR,0.7823
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_5_247,BR,0.9689
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_5_288,BR,0.9975
MixedASDwithDelay_6_314,MX,BroadlyAffectedAutism_5_305,BR,0.9603
ModerateAutism_1_1,MO,BroadlyAffectedAutism_2_11,BR,0.64
ModerateAutism_1_1,MO,BroadlyAffectedAutism_2_19,BR,0.5812
ModerateAutism_1_1,MO,BroadlyAffectedAutism_2_20,BR,0.9972
ModerateAutism_1_1,MO,BroadlyAffectedAutism_3_35,BR,0.9711
ModerateAutism_1_1,MO,BroadlyAffectedAutism_3_54,BR,0.9848
ModerateAutism_1_1,MO,BroadlyAffectedAutism_3_66,BR,0.8442
ModerateAutism_1_1,MO,BroadlyAffectedAutism_4_122,BR,0.9964
ModerateAutism_1_1,MO,BroadlyAffectedAutism_4_139,BR,0.785
ModerateAutism_1_1,MO,BroadlyAffectedAutism_4_185,BR,0.5762
ModerateAutism_1_2,MO,BroadlyAffectedAutism_3_41,BR,0.9964
ModerateAutism_1_2,MO,BroadlyAffectedAutism_4_130,BR,0.9936
